date,total_parking_space,car_parking_space,scooter_parking_space,total_parking_income,total_income_count,income_car_count,income_scooter_count,total_income_hour,income_car_hour,income_scooter_hour,total_income_month,income_car_month,income_scooter_month,income_royalty,male_population,female_population,total_vehicle,total_car,total_scooter,total_population
2008-03-01,88678.0,69651.0,19027.0,306989590.0,10324902.0,6647017.0,3677885.0,208816599.0,208816599.0,2535847.1881187838,69977890.0,69587090.0,390800.0,17870199.0,1277650.0,1353955.0,1793644.0,726237.0,1067407.0,2631605.0
2008-04-01,89742.0,70190.0,19552.0,300719571.0,8645306.0,4924496.0,3720810.0,194804883.0,194804883.0,2454633.5127477795,73052266.0,72403891.0,648375.0,24217116.0,1277234.0,1353732.0,1795812.0,725358.0,1070454.0,2630966.0
2008-05-01,89940.0,70535.0,19405.0,314584911.0,8113865.0,4261860.0,3852005.0,210967420.0,210967420.0,2470693.9069846254,70709368.0,70065768.0,643600.0,24794258.0,1276788.0,1353727.0,1798253.0,725437.0,1072816.0,2630515.0
2008-06-01,89498.0,70465.0,19033.0,295434885.0,7547591.0,3946096.0,3601495.0,198141967.0,198141967.0,2616652.3559715655,73359492.0,72876897.0,482595.0,16385835.0,1276120.0,1354071.0,1800049.0,725241.0,1074808.0,2630191.0
2008-07-01,89498.0,70517.0,18981.0,301795079.0,7525445.0,3430590.0,4094855.0,200705006.0,200705006.0,2459528.4177924935,67469867.0,66776442.0,693425.0,26094761.0,1275162.0,1353537.0,1800636.0,724570.0,1076066.0,2628699.0
2008-08-01,88903.0,70014.0,18889.0,305560376.0,8489280.0,4429710.0,4059570.0,200597069.0,200597069.0,2518694.229914073,73044960.0,72363085.0,681875.0,23429067.0,1273790.0,1352324.0,1799443.0,723101.0,1076342.0,2626114.0
2008-09-01,88927.0,69813.0,19114.0,274743596.0,7313305.0,3753350.0,3559955.0,182458657.0,182458657.0,2513843.4849570505,66974780.0,66308990.0,665790.0,17996854.0,1271922.0,1351011.0,1801268.0,722224.0,1079044.0,2622933.0
2008-10-01,88660.0,69663.0,18997.0,300141536.0,8202568.0,4404310.0,3798258.0,190837285.0,190837285.0,2529835.170185704,75006922.0,74224147.0,782775.0,26094761.0,1271456.0,1351083.0,1801245.0,721154.0,1080091.0,2622539.0
2008-11-01,88760.0,69655.0,19105.0,293270315.0,7139307.0,3624320.0,3514987.0,196289732.0,196289732.0,2534937.8075142074,66400129.0,65748029.0,652100.0,23441147.0,1270978.0,1351147.0,1800748.0,720436.0,1080312.0,2622125.0
2008-12-01,90046.0,69717.0,20329.0,307763128.0,7809450.0,4215060.0,3594390.0,213085822.0,213085822.0,2550883.986804966,70790945.0,70092595.0,698350.0,16076911.0,1270948.0,1351975.0,1798284.0,717624.0,1080660.0,2622923.0
2009-01-01,89894.0,68898.0,20996.0,267877941.0,6128730.0,2621420.0,3507310.0,179448573.0,179448573.0,2578873.727296347,60981175.0,60496600.0,484575.0,21319463.0,1270259.0,1351831.0,1798095.0,718301.0,1079794.0,2622090.0
2009-02-01,89640.0,68616.0,21024.0,285171881.0,6160460.0,2191280.0,3969180.0,185558486.0,185558486.0,2485061.5880481396,68379835.0,67622160.0,757675.0,25073100.0,1269131.0,1351142.0,1796412.0,716456.0,1079956.0,2620273.0
2009-03-01,89426.0,68380.0,21046.0,292755250.0,5150273.0,1622280.0,3527993.0,201061520.0,201061520.0,2470061.952140201,69966963.0,69158913.0,808050.0,16576494.0,1268796.0,1351124.0,1794289.0,714277.0,1080012.0,2619920.0
2009-04-01,89555.0,68013.0,21542.0,312849456.0,5402400.0,1673640.0,3728760.0,215887124.0,215887124.0,2527749.8315757606,68368617.0,67707817.0,660800.0,23191315.0,1267800.0,1350676.0,1792322.0,713358.0,1078964.0,2618476.0
2009-05-01,89513.0,68104.0,21409.0,288743926.0,6135960.0,1451440.0,4684520.0,193902645.0,193902645.0,2466527.293423889,64634785.0,63937385.0,697400.0,24070536.0,1267200.0,1350366.0,1791932.0,713479.0,1078453.0,2617566.0
2009-06-01,88974.0,68066.0,20908.0,260322713.0,5874627.0,1463740.0,4410887.0,168916958.0,168916958.0,2441831.3941293303,69268828.0,68481078.0,787750.0,16262300.0,1266401.0,1350119.0,1791668.0,714051.0,1077617.0,2616520.0
2009-07-01,89348.0,68520.0,20828.0,285992186.0,6721410.0,2015410.0,4706000.0,190794098.0,190794098.0,2405081.288623484,65112222.0,64337122.0,775100.0,23364456.0,1265627.0,1349658.0,1790993.0,713942.0,1077051.0,2615285.0
2009-08-01,88958.0,68479.0,20479.0,287066352.0,5946450.0,1517560.0,4428890.0,185338062.0,185338062.0,2533167.269660689,71851581.0,71181981.0,669600.0,23930259.0,1264203.0,1348402.0,1791440.0,713859.0,1077581.0,2612605.0
2009-09-01,89191.0,68716.0,20475.0,262762057.0,5414980.0,1227585.0,4187395.0,172613328.0,172613328.0,2580326.4050879832,62536297.0,62036347.0,499950.0,22197452.0,1262113.0,1346483.0,1792781.0,713200.0,1079581.0,2608596.0
2009-10-01,90217.0,68696.0,21521.0,267330228.0,5098673.0,1364575.0,3734098.0,161863800.0,161863800.0,2521181.14376238,73037888.0,72248288.0,789600.0,27329867.0,1261386.0,1346800.0,1794534.0,713567.0,1080967.0,2608186.0
2009-11-01,91138.0,69594.0,21544.0,260508876.0,5214457.0,1395695.0,3818762.0,170341765.0,170341765.0,2476959.400038462,63602795.0,62846035.0,756760.0,21349859.0,1260899.0,1346980.0,1796680.0,714414.0,1082266.0,2607879.0
2009-12-01,91094.0,69736.0,21358.0,276104469.0,4914250.0,1334860.0,3579390.0,181758890.0,181758890.0,2702143.9987235963,74832422.0,74037922.0,794500.0,14598907.0,1260450.0,1346978.0,1814114.0,721326.0,1092788.0,2607428.0
2010-01-01,90954.0,69596.0,21358.0,280815101.0,4554950.0,1283090.0,3271860.0,183836794.0,183836794.0,2593650.140184587,62112105.0,61361355.0,750750.0,30311252.0,1259546.0,1346605.0,1812087.0,720960.0,1091127.0,2606151.0
2010-02-01,91026.0,69677.0,21349.0,238172227.0,3650075.0,921900.0,2728175.0,144994495.0,144994495.0,2673355.6496159416,70624430.0,69918705.0,705725.0,18903227.0,1258904.0,1346159.0,1808881.0,719210.0,1089671.0,2605063.0
2010-03-01,91683.0,70010.0,21673.0,258961202.0,3901485.0,1087110.0,2814375.0,173191408.0,173191408.0,2527545.84294053,68792399.0,67913624.0,878775.0,13075910.0,1258557.0,1346187.0,1806368.0,718681.0,1087687.0,2604744.0
2010-04-01,91657.0,70060.0,21597.0,300149617.0,4237088.0,1018095.0,3218993.0,186197591.0,186197591.0,2632523.417260457,74543206.0,73791981.0,751225.0,35171732.0,1257798.0,1345853.0,1803908.0,717621.0,1086287.0,2603651.0
2010-05-01,92284.0,70196.0,22088.0,273072953.0,4922045.0,943005.0,3979040.0,183991420.0,183991420.0,2532019.71225933,68430765.0,67599315.0,831450.0,15728723.0,1257676.0,1346474.0,1804928.0,718659.0,1086269.0,2604150.0
2010-06-01,92161.0,69993.0,22168.0,243869392.0,4795061.0,775770.0,4019291.0,150049966.0,150049966.0,2612040.40091851,74628237.0,73836837.0,791400.0,14396128.0,1256830.0,1346038.0,1806005.0,719551.0,1086454.0,2602868.0
2010-07-01,91741.0,69722.0,22019.0,302016538.0,5487665.0,959175.0,4528490.0,189792016.0,189792016.0,2548113.1462103035,67758157.0,66911332.0,846825.0,38978700.0,1257688.0,1347669.0,1809893.0,721448.0,1088445.0,2605357.0
2010-08-01,91413.0,70113.0,21300.0,269716196.0,5911230.0,981130.0,4930100.0,169811836.0,169811836.0,2617741.2263562977,77663412.0,76771389.0,892023.0,16329718.0,1257395.0,1347914.0,1810387.0,721233.0,1089154.0,2605309.0
2010-09-01,91800.0,70380.0,21420.0,256265557.0,5520550.0,451410.0,5069140.0,169041522.0,169041522.0,2604881.068668846,66519897.0,65703497.0,816400.0,15183588.0,1258762.0,1350161.0,1814882.0,722948.0,1091934.0,2608923.0
2010-10-01,95409.0,74025.0,21384.0,303665594.0,5971650.0,640840.0,5330810.0,177730068.0,177730068.0,2736081.0712057333,79785480.0,78987150.0,798330.0,40178396.0,1260385.0,1352686.0,1817402.0,725096.0,1092306.0,2613071.0
2010-11-01,95764.0,74398.0,21366.0,265614511.0,5960475.0,766715.0,5193760.0,176015578.0,176015578.0,2619517.6196428984,68669420.0,67835400.0,834020.0,14969038.0,1261255.0,1354358.0,1818214.0,725837.0,1092377.0,2615613.0
2010-12-01,95481.0,74136.0,21345.0,226066320.0,6682521.0,695930.0,5986591.0,125437894.0,125437894.0,2753921.9718292244,79929535.0,79104735.0,824800.0,14016370.0,1262554.0,1356218.0,1819685.0,725121.0,1094564.0,2618772.0
2011-01-01,95753.0,74451.0,21302.0,314717110.0,6574588.0,466335.0,6108253.0,199569020.0,199569020.0,2692627.276706584,68454799.0,67717524.0,737275.0,40118703.0,1264359.0,1358524.0,1823462.0,729810.0,1093652.0,2622883.0
2011-02-01,95426.0,74135.0,21291.0,285766067.0,6854033.0,700920.0,6153113.0,190243672.0,190243672.0,2782108.0488725863,73601599.0,72923134.0,678465.0,15066763.0,1265280.0,1359511.0,1824843.0,730474.0,1094369.0,2624791.0
2011-03-01,95628.0,74355.0,21273.0,225045662.0,6025825.0,590555.0,5435270.0,131634190.0,131634190.0,2663340.434596872,73217980.0,72331030.0,886950.0,14167667.0,1266557.0,1361120.0,1826745.0,731882.0,1094863.0,2627677.0
2011-04-01,92030.0,70778.0,21252.0,311434249.0,7887104.0,770365.0,7116739.0,183410548.0,183410548.0,2794787.7699687965,78880073.0,78122998.0,757075.0,41256524.0,1267640.0,1362645.0,1828476.0,733195.0,1095281.0,2630285.0
2011-05-01,93006.0,71760.0,21246.0,267039323.0,8460882.0,594710.0,7866172.0,167664966.0,167664966.0,2652984.625034485,71994177.0,71090937.0,903240.0,18919298.0,1268856.0,1364188.0,1829019.0,733464.0,1095555.0,2633044.0
2011-06-01,92133.0,71744.0,20389.0,255881568.0,8100380.0,506815.0,7593565.0,154675632.0,154675632.0,2789072.072402235,78957879.0,78175554.0,782325.0,14147677.0,1269999.0,1365767.0,1831524.0,735650.0,1095874.0,2635766.0
2011-07-01,92010.0,71570.0,20440.0,278520417.0,10758460.0,748390.0,10010070.0,157160338.0,157160338.0,2727620.8374214713,72751626.0,71941101.0,810525.0,37849993.0,1270843.0,1367023.0,1835329.0,738819.0,1096510.0,2637866.0
2011-08-01,93021.0,72384.0,20637.0,282424865.0,11685566.0,757560.0,10928006.0,165269617.0,165269617.0,2785611.9851797856,83704124.0,82823684.0,880440.0,21765558.0,1271417.0,1367647.0,1834903.0,738121.0,1096782.0,2639064.0
2011-09-01,93137.0,72550.0,20587.0,262315823.0,11607992.0,517295.0,11090697.0,166127847.0,166127847.0,2741683.6031860877,68819756.0,68029681.0,790075.0,15760228.0,1271879.0,1368220.0,1839133.0,740078.0,1099055.0,2640099.0
2011-10-01,93201.0,72627.0,20574.0,297406416.0,11232455.0,549680.0,10682775.0,173037643.0,173037643.0,2875249.9570204113,84798953.0,83957753.0,841200.0,28337365.0,1273131.0,1370005.0,1842373.0,741581.0,1100792.0,2643136.0
2011-11-01,92714.0,72603.0,20111.0,272594468.0,10479384.0,272310.0,10207074.0,162362273.0,162362273.0,2773009.643797463,70613805.0,69793430.0,820375.0,29139006.0,1274740.0,1372382.0,1844292.0,742881.0,1101411.0,2647122.0
2011-12-01,92621.0,72538.0,20083.0,254340164.0,10664370.0,324210.0,10340160.0,144917865.0,144917865.0,2867789.1807493754,82998421.0,82152115.0,846306.0,15759508.0,1276343.0,1374625.0,1845686.0,744108.0,1101578.0,2650968.0
2012-01-01,94068.0,73484.0,20584.0,273789751.0,10489685.0,324210.0,10165475.0,165665260.0,165665260.0,2780376.111143822,73098492.0,72246917.0,851575.0,24536314.0,1277071.0,1375888.0,1849195.0,747496.0,1101699.0,2652959.0
2012-02-01,94378.0,73795.0,20583.0,281868219.0,7990140.0,304550.0,7685590.0,163335328.0,163335328.0,2910652.426805675,81945048.0,81170943.0,774105.0,28597703.0,1277560.0,1376388.0,1849346.0,747093.0,1102253.0,2653948.0
2012-03-01,94514.0,74012.0,20502.0,276935176.0,9942001.0,301530.0,9640471.0,177177467.0,177177467.0,2704214.8015823252,73045775.0,72169850.0,875925.0,16769933.0,1278723.0,1377789.0,1845912.0,748527.0,1097385.0,2656512.0
2012-04-01,94841.0,74225.0,20616.0,282202603.0,10180493.0,300520.0,9879973.0,163296582.0,163296582.0,2821377.9289123546,84399951.0,83549751.0,850200.0,24325577.0,1279554.0,1379131.0,1845686.0,748064.0,1097622.0,2658685.0
2012-05-01,94685.0,74071.0,20614.0,287203071.0,10814028.0,310560.0,10503468.0,173391432.0,173391432.0,2670001.0405780375,73930128.0,73035718.0,894410.0,29067483.0,1280457.0,1380560.0,1844451.0,749247.0,1095204.0,2661017.0
2012-06-01,94861.0,74166.0,20695.0,275126066.0,10599404.0,321040.0,10278364.0,164521797.0,164521797.0,2795836.289838869,82964387.0,82125697.0,838690.0,17040478.0,1281370.0,1381893.0,1846869.0,750640.0,1096229.0,2663263.0
2012-07-01,95345.0,74660.0,20685.0,262598054.0,9929930.0,351060.0,9578870.0,150057542.0,150057542.0,2708267.0002029985,75998709.0,75093479.0,905230.0,26611873.0,1281745.0,1382742.0,1849151.0,752075.0,1097076.0,2664487.0
2012-08-01,95438.0,74757.0,20681.0,294747957.0,10024815.0,350040.0,9674775.0,177336268.0,177336268.0,2802576.411766831,84958961.0,84058136.0,900825.0,22427913.0,1282160.0,1383442.0,1851224.0,753175.0,1098049.0,2665602.0
2012-09-01,95841.0,74876.0,20965.0,269884657.0,9705280.0,352440.0,9352840.0,168253231.0,168253231.0,2765101.21298266,72868947.0,72022047.0,846900.0,19057199.0,1282207.0,1383625.0,1853743.0,753170.0,1100573.0,2665832.0
2012-10-01,96718.0,75637.0,21081.0,310956817.0,9774908.0,351240.0,9423668.0,188137518.0,188137518.0,2830397.1864953786,87427539.0,86464184.0,963355.0,25616852.0,1283262.0,1384969.0,1855485.0,754408.0,1101077.0,2668231.0
2012-11-01,96738.0,75678.0,21060.0,274690904.0,9554677.0,301210.0,9253467.0,168979971.0,168979971.0,2750192.6056026407,71625561.0,70748586.0,876975.0,24530695.0,1284419.0,1386587.0,1856849.0,755323.0,1101526.0,2671006.0
2012-12-01,96734.0,75680.0,21054.0,215387871.0,10243429.0,312310.0,9931119.0,98088910.0,98088910.0,2831663.8165040947,88037254.0,87094729.0,942525.0,19018278.0,1285361.0,1387865.0,1856536.0,756602.0,1099934.0,2673226.0
2013-01-01,96795.0,75808.0,20987.0,380205984.0,10196430.0,323510.0,9872920.0,275393844.0,275393844.0,2719236.2189712636,71433219.0,70526694.0,906525.0,23182491.0,1286134.0,1388899.0,1859878.0,759190.0,1100688.0,2675033.0
2013-02-01,95327.0,75821.0,19506.0,252895821.0,3776720.0,212320.0,3564400.0,129179543.0,129179543.0,2939802.7816781215,94038109.0,93171559.0,866550.0,25901449.0,1286627.0,1389501.0,1860178.0,759446.0,1100732.0,2676128.0
2013-03-01,95113.0,75910.0,19203.0,299259845.0,11294883.0,302350.0,10992533.0,203249563.0,203249563.0,2670915.2909561507,66455981.0,65533106.0,922875.0,18259418.0,1287311.0,1390460.0,1860399.0,759392.0,1101007.0,2677771.0
2013-04-01,95670.0,76251.0,19419.0,302855095.0,12519005.0,421300.0,12097705.0,171476195.0,171476195.0,2948828.5318711307,99408931.0,98456596.0,952335.0,19450964.0,1287663.0,1391388.0,1860671.0,759044.0,1101627.0,2679051.0
2013-05-01,95602.0,76176.0,19426.0,274783480.0,13094332.0,413000.0,12681332.0,171513760.0,171513760.0,2674189.9621716924,63390638.0,62455403.0,935235.0,26784750.0,1288081.0,1392215.0,1863745.0,760126.0,1103619.0,2680296.0
2013-06-01,95494.0,76151.0,19343.0,313468238.0,13030785.0,432000.0,12598785.0,183729369.0,183729369.0,2698710.3944986947,99779368.0,98299507.0,1479861.0,16928716.0,1288596.0,1392958.0,1867538.0,761939.0,1105599.0,2681554.0
2013-07-01,95152.0,76077.0,19075.0,244847927.0,13116768.0,402500.0,12714268.0,149472880.0,149472880.0,2651002.180309834,64363988.0,63354693.0,1009295.0,17894291.0,1288816.0,1393556.0,1868170.0,763718.0,1104452.0,2682372.0
2013-08-01,95128.0,75925.0,19203.0,319966329.0,12675770.0,414500.0,12261270.0,178851125.0,178851125.0,2765370.2503890693,101564086.0,100678046.0,886040.0,26875348.0,1288485.0,1393532.0,1846880.0,762195.0,1084685.0,2682017.0
2013-09-01,95113.0,75910.0,19203.0,254535489.0,12197345.0,410300.0,11787045.0,163448705.0,163448705.0,1934737.5488510486,62477949.0,61438692.0,1039257.0,16411490.0,1288195.0,1393389.0,1819260.0,762745.0,1056515.0,2681584.0
2013-10-01,95063.0,75872.0,19191.0,316786914.0,12527910.0,420400.0,12107510.0,179495437.0,179495437.0,2268493.1085086986,103604601.0,102592276.0,1012325.0,21158966.0,1288549.0,1394290.0,1817855.0,764115.0,1053740.0,2682839.0
2013-11-01,95169.0,76029.0,19140.0,285077278.0,12432315.0,410820.0,12021495.0,190171955.0,190171955.0,1939083.8928702418,58075749.0,57182199.0,893550.0,24397259.0,1289204.0,1395363.0,1819732.0,766237.0,1053495.0,2684567.0
2013-12-01,95190.0,76044.0,19146.0,205410094.0,5212800.0,214560.0,4998240.0,168135440.0,168135440.0,1247277.7731075753,15786109.0,14793259.0,992850.0,16275745.0,1289945.0,1396571.0,1802910.0,768100.0,1034810.0,2686516.0
2014-01-01,95038.0,75904.0,19134.0,393341449.0,5393880.0,242560.0,5151320.0,309951939.0,309951939.0,1683350.4763937797,56554232.0,55663737.0,890495.0,21441398.0,1290558.0,1397582.0,1808725.0,772395.0,1036330.0,2688140.0
2014-02-01,95022.0,75888.0,19134.0,267878526.0,7859608.0,225610.0,7633998.0,133206598.0,133206598.0,2101272.9020297863,104574481.0,103641091.0,933390.0,22237839.0,1291019.0,1398308.0,1810350.0,772209.0,1038141.0,2689327.0
2014-03-01,94990.0,75872.0,19118.0,305667726.0,7852255.0,215740.0,7636515.0,216402397.0,216402397.0,1055785.4692916851,61999023.0,60999398.0,999625.0,19414051.0,1291306.0,1398926.0,1766393.0,772977.0,993416.0,2690232.0
2014-04-01,94759.0,75887.0,18872.0,319594704.0,8331860.0,205720.0,8126140.0,183664257.0,183664257.0,1978939.1258608457,107889298.0,106975573.0,913725.0,19709289.0,1291738.0,1399593.0,1800873.0,774163.0,1026710.0,2691331.0
2014-05-01,94224.0,75629.0,18595.0,283946443.0,9152825.0,224750.0,8928075.0,189932491.0,189932491.0,1050467.051451493,59056079.0,58128184.0,927895.0,25805048.0,1291858.0,1400280.0,1768277.0,776398.0,991879.0,2692138.0
2014-06-01,94297.0,75702.0,18595.0,311319285.0,9233645.0,204770.0,9028875.0,171729742.0,171729742.0,1476651.1447535735,109898211.0,108968741.0,929470.0,20457687.0,1292391.0,1401281.0,1769624.0,778782.0,990842.0,2693672.0
2014-07-01,94323.0,75728.0,18595.0,266589400.0,9090435.0,211770.0,8878665.0,180064692.0,180064692.0,885585.1261390354,60006369.0,59045909.0,960460.0,17427904.0,1292989.0,1402038.0,1762918.0,781860.0,981058.0,2695027.0
2014-08-01,93998.0,75390.0,18608.0,336653020.0,9781670.0,221740.0,9559930.0,194343797.0,194343797.0,1377043.0784511957,108014175.0,107099750.0,914425.0,24513378.0,1292896.0,1402111.0,1766759.0,782386.0,984373.0,2695007.0
2014-09-01,93827.0,75234.0,18593.0,271065469.0,9761320.0,241780.0,9519540.0,182390713.0,182390713.0,956434.2028427254,59629486.0,58710121.0,919365.0,19283950.0,1293032.0,1402617.0,1768809.0,784239.0,984570.0,2695649.0
2014-10-01,93774.0,75201.0,18573.0,320596817.0,9390273.0,251740.0,9138533.0,185152671.0,185152671.0,1392730.2685398348,109566067.0,108605982.0,960085.0,16487806.0,1293884.0,1403760.0,1771910.0,785498.0,986412.0,2697644.0
2014-11-01,93871.0,75368.0,18503.0,284289028.0,10366035.0,255240.0,10110795.0,187114534.0,187114534.0,1002388.0442790184,60342908.0,59443608.0,899300.0,26465551.0,1294867.0,1405224.0,1774206.0,787671.0,986535.0,2700091.0
2014-12-01,94149.0,75576.0,18573.0,201168740.0,4229520.0,205210.0,4024310.0,165923717.0,165923717.0,429913.3785808645,12393575.0,11373830.0,1019745.0,18621928.0,1295636.0,1406679.0,1768239.0,787676.0,980563.0,2702315.0
2015-01-01,94194.0,75627.0,18567.0,405726768.0,4246460.0,285610.0,3960850.0,322139697.0,322139697.0,889726.380404165,59412264.0,58486689.0,925575.0,19928347.0,1296292.0,1407841.0,1771229.0,790957.0,980272.0,2704133.0
2015-02-01,95042.0,76495.0,18547.0,319888556.0,11444480.0,215420.0,11229060.0,172615457.0,172615457.0,1316799.6756254155,109409276.0,108468546.0,940730.0,26419343.0,1296676.0,1408437.0,1771574.0,791200.0,980374.0,2705113.0
2015-03-01,96131.0,77532.0,18599.0,274565074.0,10891555.0,242110.0,10649445.0,177025779.0,177025779.0,915342.6642851457,68220355.0,67164430.0,1055925.0,18427385.0,1297022.0,1408936.0,1773947.0,791874.0,982073.0,2705958.0
2015-04-01,96356.0,78002.0,18354.0,340511441.0,12256721.0,1282150.0,10974571.0,198486474.0,198486474.0,1200955.937499389,111334116.0,110139441.0,1194675.0,18434130.0,1296967.0,1408982.0,1773883.0,792343.0,981540.0,2705949.0
2015-05-01,97043.0,78697.0,18346.0,341434573.0,11194015.0,1062140.0,10131875.0,220065646.0,220065646.0,1044218.6892284285,63433710.0,62742780.0,690930.0,46741202.0,1296713.0,1409208.0,1772588.0,793601.0,978987.0,2705921.0
2015-06-01,99391.0,80922.0,18469.0,321485726.0,11378255.0,862130.0,10516125.0,183690327.0,183690327.0,1318219.1073670592,109986869.0,109079044.0,907825.0,16430275.0,1296639.0,1409391.0,1773865.0,795102.0,978763.0,2706030.0
2015-07-01,99604.0,81144.0,18460.0,272445519.0,10711250.0,821030.0,9890220.0,184801795.0,184801795.0,956777.818846032,60491244.0,59815194.0,676050.0,16441230.0,1295296.0,1408148.0,1771132.0,797106.0,974026.0,2703444.0
2015-08-01,101127.0,82673.0,18454.0,367672296.0,11160188.0,811040.0,10349148.0,198031330.0,198031330.0,1259997.9517064616,114157136.0,113208116.0,949020.0,44323642.0,1294376.0,1407195.0,1770173.0,796347.0,973826.0,2701571.0
2015-09-01,102215.0,83610.0,18605.0,269549662.0,10564778.0,781020.0,9783758.0,179731779.0,179731779.0,928245.8150661662,60164838.0,59412988.0,751850.0,19088267.0,1293595.0,1406520.0,1772268.0,796919.0,975349.0,2700115.0
2015-10-01,101972.0,83372.0,18600.0,329211917.0,10503756.0,710820.0,9792936.0,190109759.0,190109759.0,1233098.626976924,111942876.0,110958726.0,984150.0,16655526.0,1294125.0,1407389.0,1772455.0,797717.0,974738.0,2701514.0
2015-11-01,102009.0,83430.0,18579.0,347335018.0,10550966.0,708140.0,9842826.0,225925028.0,225925028.0,907505.11538136,61720602.0,61019362.0,701240.0,49138422.0,1294629.0,1408180.0,1769416.0,798563.0,970853.0,2702809.0
2015-12-01,112152.0,93557.0,18595.0,278377609.0,10106903.0,680810.0,9426093.0,173639640.0,173639640.0,870096.111666007,71920953.0,71200303.0,720650.0,22710113.0,1295462.0,1409348.0,1762045.0,799248.0,962797.0,2704810.0
2016-01-01,113234.0,94807.0,18427.0,416233142.0,9371601.0,674520.0,8697081.0,331066363.0,331066363.0,721815.0850994717,57084234.0,56397954.0,686280.0,18710944.0,1295411.0,1409563.0,1760965.0,800945.0,960020.0,2704974.0
